# Time (s)	Generation (V)	PC (V)	PL (V)
8.818213721705542209e-04	1.329828734397999466e-04	-9.110915591279709685e-04	-2.603571088247372137e-04
9.151605544832444074e-04	1.188084596629581058e-04	-9.313867424757588023e-04	-2.432833831441328569e-04
9.484997367959307991e-04	1.171977308231926220e-04	-9.358967832160531826e-04	-2.619678376641102163e-04
9.818389191086165403e-04	1.081776493328200073e-04	-9.391182408911131173e-04	-2.613235461291155007e-04
1.015178101421302607e-03	1.162312935240896426e-04	-9.893729806161976996e-04	-2.555249223131251537e-04
1.048517283733989107e-03	1.068890662595740394e-04	-9.494269054531002602e-04	-2.535920477075567303e-04
1.081856466046675824e-03	1.255735207858702375e-04	-9.046486437824732699e-04	-2.622899834316067881e-04
1.115195648359362541e-03	1.181641681279630514e-04	-9.110915591381739615e-04	-2.687328987810964106e-04
1.148534830672048607e-03	1.139762731479612072e-04	-9.304203051858084272e-04	-2.532699019403857987e-04
1.181874012984734674e-03	1.113991070066810447e-04	-9.317088882721386283e-04	-2.481155696597792332e-04
1.215213195297422692e-03	1.130098358460569205e-04	-9.294538679054182217e-04	-2.603571088269496367e-04
1.248552377610108758e-03	1.104326697018440047e-04	-8.962728538533916781e-04	-2.664778784091368681e-04
1.281891559922794608e-03	1.133319816127697360e-04	-8.779105451110372303e-04	-2.774308345079438184e-04
1.315230742235480241e-03	1.084997950985580573e-04	-9.146351625874904684e-04	-2.693771903186916936e-04
1.348569924548166741e-03	9.980185937216109495e-05	-9.120579964479682720e-04	-2.887059363750953491e-04
1.381909106860852374e-03	1.165534392889800227e-04	-9.317088882673232528e-04	-3.057796620543319307e-04
1.415248289173538223e-03	1.088219408643584083e-04	-9.413732612853005933e-04	-3.222090962003321558e-04
1.448587471486224290e-03	9.915756783599489891e-05	-9.223666610072415485e-04	-3.769738766827296231e-04
1.481926653798910139e-03	9.239250671366959163e-05	-9.584469869492848355e-04	-4.214299926063839346e-04
1.515265836111600543e-03	6.887586567478818072e-05	-9.764871499209716371e-04	-5.135636821207336788e-04
1.548605018424287260e-03	3.859416351710097929e-05	-1.011278892804000872e-03	-6.617507351747933418e-04
1.581944200736973543e-03	4.446712146842978136e-06	-1.015466787787675830e-03	-8.946621250554926070e-04
1.615283383049659826e-03	-2.003636619244465280e-05	-1.073130880153941097e-03	-1.174606796946203822e-03
1.648622565362346326e-03	-8.575410278575430626e-05	-1.106311894204983293e-03	-1.513826289973546277e-03
1.681961747675032610e-03	-1.514718393800401381e-04	-1.189103356420778473e-03	-1.968696113369824627e-03
1.715300929987719110e-03	-2.271760947649789533e-04	-1.249666760690533104e-03	-2.544370599311077119e-03
1.748640112300405176e-03	-3.331620522931575627e-04	-1.342122595932211844e-03	-3.224098167785446889e-03
1.781979294613091677e-03	-4.491345286132910654e-04	-1.502551188076394709e-03	-4.096791050301458979e-03
1.815318476925777960e-03	-6.279254295860882623e-04	-1.682630672002082082e-03	-5.137966168286822732e-03
1.848657659238465327e-03	-8.237900562145409689e-04	-1.878173152734560801e-03	-6.516427902968420505e-03
1.881996841551151394e-03	-1.515437018746578846e-03	-2.265392364917065936e-03	-1.110539433530233384e-02
1.915336023863837894e-03	-5.316434921713623050e-03	-4.445997061023271649e-03	-3.575920954442916161e-02
1.948675206176523960e-03	-1.608898931758231260e-02	-1.182603441223759218e-02	-1.012962199243010314e-01
1.982014388489209810e-03	-2.945513918061621467e-02	-2.386816522111537622e-02	-1.804161820210918865e-01
2.015353570801895877e-03	-4.278488647443712267e-02	-3.703039675938564479e-02	-2.595979950823307236e-01
2.048692753114581943e-03	-5.589750743560555069e-02	-5.018457456174370279e-02	-3.376371574314413482e-01
2.082031935427268009e-03	-6.877012972566039217e-02	-6.327432312668127001e-02	-4.148458294935795654e-01
2.115371117739955377e-03	-8.165048343913162976e-02	-7.619333436172898155e-02	-4.916856472716595317e-01
2.148710300052642744e-03	-9.438877080638531647e-02	-8.897865503746298088e-02	-5.681401824568752534e-01
2.182049482365330546e-03	-1.071827893261791120e-01	-1.018171296969430234e-01	-6.448952845682461854e-01
2.215388664678016612e-03	-1.201755717156328396e-01	-1.146784766442583980e-01	-7.222550605126700773e-01
2.248727846990702679e-03	-1.333149303667146290e-01	-1.277856207428314794e-01	-8.014133842239917760e-01
2.282067029303388745e-03	-1.467074955258199087e-01	-1.410912065703998075e-01	-8.815326781998991112e-01
2.315406211616074812e-03	-1.603117103950863209e-01	-1.546309923087483273e-01	-9.625375619483853562e-01
2.348745393928761745e-03	-1.741188770439301703e-01	-1.683595554117939264e-01	-1.044898048247768774e+00
2.382084576241447812e-03	-1.883573968101731333e-01	-1.824534317525263183e-01	-1.129808656849249582e+00
2.415423758554133878e-03	-2.028343043978244886e-01	-1.968066353857793604e-01	-1.217249095488561972e+00
2.448762940866820812e-03	-2.176140289620376866e-01	-2.114513808919124271e-01	-1.306786402955373516e+00
2.482102123179506879e-03	-2.327245971896728938e-01	-2.264350237019518153e-01	-1.397432237781323527e+00
2.515441305492192945e-03	-2.482123980758535742e-01	-2.417565973863612661e-01	-1.489013288002595692e+00
2.548780487804879012e-03	-2.639843315102429755e-01	-2.573474849107684204e-01	-1.583208583830281180e+00
2.582119670117565078e-03	-2.801209339392749520e-01	-2.733339674165012334e-01	-1.679368360207180721e+00
2.615458852430251144e-03	-2.964150656614742974e-01	-2.896129582770696209e-01	-1.777240380556304400e+00
2.648798034742938078e-03	-3.130197459178575281e-01	-3.060800822837949076e-01	-1.876898743099393085e+00
2.682137217055624145e-03	-3.298325323753325544e-01	-3.228699963710428555e-01	-1.977220770049997967e+00
2.715476399368310211e-03	-3.469964577601816758e-01	-3.398722045628777000e-01	-2.079667080215528596e+00
2.748815581680996711e-03	-3.644892940329653719e-01	-3.572664642019426351e-01	-2.183656203466838974e+00
2.782154763993682778e-03	-3.822247061513431299e-01	-3.748678636466433733e-01	-2.288443984324617819e+00
2.815493946306369278e-03	-4.001366542544660398e-01	-3.927717580572637757e-01	-2.394739473923250372e+00
2.848833128619055344e-03	-4.182444671058828112e-01	-4.108486448609268149e-01	-2.501581711043037171e+00
2.882172310931741411e-03	-4.364904806353374633e-01	-4.290195983662528079e-01	-2.609087961797692756e+00
2.915511493244428345e-03	-4.550795795658169052e-01	-4.474640537796559236e-01	-2.719169214103535737e+00
2.948850675557114411e-03	-4.738068792173633081e-01	-4.661958633922219652e-01	-2.830018223517520415e+00
2.982189857869800478e-03	-4.927277886835604859e-01	-4.850307598512935692e-01	-2.942309252498989558e+00
3.015529040182486544e-03	-5.118732339829499267e-01	-5.040689305122348918e-01	-3.053358484688352359e+00
3.048868222495171743e-03	-5.312155106049791797e-01	-5.234044419666137316e-01	-3.165942847528804283e+00
3.082207404807858677e-03	-5.507195046867802146e-01	-5.428295102170479502e-01	-3.278820461671262620e+00
3.115546587120545177e-03	-5.704467460994786521e-01	-5.624926444931424019e-01	-3.393403959076873644e+00
3.148885769433231244e-03	-5.903682417525787374e-01	-5.823261942096260579e-01	-3.509833805348600677e+00
3.182224951745917310e-03	-6.105345685669191225e-01	-6.023978100126877733e-01	-3.626624896339907256e+00
3.215564134058603377e-03	-6.308059152974139216e-01	-6.226449956496498128e-01	-3.744741112466765998e+00
3.248903316371289443e-03	-6.512309259896591485e-01	-6.430712947565663251e-01	-3.862042411740260306e+00
3.282242498683975510e-03	-6.716968496384487786e-01	-6.635742649963362050e-01	-3.978510110985088666e+00
3.315581680996661576e-03	-6.924726780344805377e-01	-6.842238120406183288e-01	-4.095914114566125086e+00
3.348920863309347642e-03	-7.132568827192329319e-01	-7.051101367534644559e-01	-4.213848839054429973e+00
3.382260045622033709e-03	-7.339914774669784592e-01	-7.258701808154803814e-01	-4.330687420333706683e+00
3.415599227934719775e-03	-7.547338042577104167e-01	-7.466057423280204608e-01	-4.446649244522884459e+00
3.448938410247408010e-03	-7.755160777010522422e-01	-7.674530890098200109e-01	-4.563498425110415369e+00
3.482277592560094077e-03	-7.964404180643495090e-01	-7.883803284520122245e-01	-4.680367408705544463e+00
3.515616774872780143e-03	-8.172774575170889122e-01	-8.093156221550504847e-01	-4.796189868895880615e+00
3.548955957185466210e-03	-8.380590885178257343e-01	-8.301578163348080075e-01	-4.910931979144361748e+00
3.582295139498152276e-03	-8.590098467764784029e-01	-8.511140508187137188e-01	-5.025111120270733700e+00
3.615634321810838343e-03	-8.796713187024103320e-01	-8.719259646213376458e-01	-5.137770813354061161e+00
3.648973504123524409e-03	-9.004790455758944212e-01	-8.927253154350414110e-01	-5.249179412096060204e+00
3.682312686436210476e-03	-9.211572705168344921e-01	-9.135488279156307456e-01	-5.358764764193725050e+00
3.715651868748896976e-03	-9.418013487320304744e-01	-9.342724759017946301e-01	-5.466213406734702573e+00
3.748991051061583042e-03	-9.622882204864385836e-01	-9.548646891030814210e-01	-5.571624880297223470e+00
3.782330233374269109e-03	-9.825541008816668365e-01	-9.753064609144890262e-01	-5.674428315187872052e+00
3.815669415686955175e-03	-1.002756197154373918e+00	-9.956026235311911110e-01	-5.775265765031978304e+00
3.849008597999641242e-03	-1.022921891726870980e+00	-1.015836612769648539e+00	-5.874442308320031003e+00
3.882347780312327308e-03	-1.043008661343224786e+00	-1.035986844860227851e+00	-5.971777531400842776e+00
3.915686962625015109e-03	-1.062932103756552893e+00	-1.056029158863725392e+00	-6.067412534691155379e+00
3.949026144937704645e-03	-1.082672245913432585e+00	-1.075932306621785850e+00	-6.161282881065617723e+00
3.982365327250390712e-03	-1.102307369299296402e+00	-1.095706918957405351e+00	-6.252833482310619750e+00
4.015704509563076778e-03	-1.121675756597093621e+00	-1.115236701145721820e+00	-6.342052088492281747e+00
4.049043691875768049e-03	-1.140721676520560779e+00	-1.134485894960972185e+00	-6.429075610432293253e+00
4.082382874188454115e-03	-1.159584296155173888e+00	-1.153532137592246487e+00	-6.514044825508124248e+00
4.115722056501140182e-03	-1.178157307281612054e+00	-1.172305201179426382e+00	-6.596453931868121678e+00
4.149061238813826248e-03	-1.196547018094539894e+00	-1.190861461273453603e+00	-6.676519091974309816e+00
4.182400421126509713e-03	-1.214694475845072175e+00	-1.209149052335683816e+00	-6.754251895748231149e+00
4.215739603439195779e-03	-1.232561667269184147e+00	-1.227195678912518240e+00	-6.829727399498828788e+00
4.249078785751881845e-03	-1.250171464721462566e+00	-1.244952052624765937e+00	-6.903021304315014817e+00
4.282417968064567912e-03	-1.267305130925312051e+00	-1.262399488968658057e+00	-6.974218332268390164e+00
4.315757150377253978e-03	-1.284032249409699844e+00	-1.279359841074984905e+00	-7.043123244601148691e+00
4.349096332689940045e-03	-1.300474269250867287e+00	-1.295951980839505469e+00	-7.109753753061280435e+00
4.382435515002626111e-03	-1.316650519195809110e+00	-1.312326672654658299e+00	-7.174346964293695450e+00
4.415774697315314780e-03	-1.332457912424545698e+00	-1.328329286308603141e+00	-7.237025939464524882e+00
4.449113879628000846e-03	-1.347750838793325912e+00	-1.343956600301920545e+00	-7.297647952954663175e+00
4.482453061940686913e-03	-1.362742881220555757e+00	-1.359093286235391718e+00	-7.356017765636152284e+00
4.515792244253372979e-03	-1.377553233793229248e+00	-1.374055047401276042e+00	-7.412532924951483082e+00
4.549131426566056444e-03	-1.391727025938914952e+00	-1.388508462376571995e+00	-7.467254959563726757e+00
4.582470608878747714e-03	-1.405707208749433557e+00	-1.402663248348821501e+00	-7.520259251658590216e+00
4.615809791191433781e-03	-1.419304682321525402e+00	-1.416485257777167384e+00	-7.571497471326511075e+00
4.649148973504117245e-03	-1.432340977547424288e+00	-1.429807296681978146e+00	-7.621011495681505821e+00
4.682488155816803312e-03	-1.444869248511996496e+00	-1.442684774180960083e+00	-7.668869942134993956e+00
4.715827338129489378e-03	-1.456998058485726055e+00	-1.455036831493317750e+00	-7.715173000916218271e+00
4.749166520442175445e-03	-1.468662333859189539e+00	-1.466920810614226633e+00	-7.759622983864853829e+00
4.782505702754861511e-03	-1.480097563588168352e+00	-1.478588952110038379e+00	-7.802595858163506648e+00
4.815844885067547577e-03	-1.491056017078281837e+00	-1.489777740213622970e+00	-7.843968551488784691e+00
4.849184067380233644e-03	-1.501685559480532284e+00	-1.500603147582027619e+00	-7.883918897982725937e+00
4.882523249692919710e-03	-1.511867963031439999e+00	-1.511023295146432410e+00	-7.922280010270960737e+00
4.915862432005605777e-03	-1.521717911814624014e+00	-1.521072974682766699e+00	-7.959265483913015693e+00
4.949201614318291843e-03	-1.530910360052381014e+00	-1.530578227084354426e+00	-7.994875638182211475e+00
4.982540796630977910e-03	-1.539655991459643714e+00	-1.539572877678968110e+00	-8.029198100746786082e+00
5.015879978943663976e-03	-1.547905195443920245e+00	-1.548073678037314327e+00	-8.062146205027795887e+00
5.049219161256350043e-03	-1.555717891208067805e+00	-1.556208198116384445e+00	-8.093899397810755403e+00
5.082558343569036977e-03	-1.563116306824696489e+00	-1.563820841144565765e+00	-8.124317854437588693e+00
5.115897525881722176e-03	-1.569927449607178671e+00	-1.570901298395058543e+00	-8.153301054951231919e+00
5.149236708194409110e-03	-1.576309171291203404e+00	-1.577567153296339564e+00	-8.180954669268624357e+00
5.182575890507094309e-03	-1.582236022276721110e+00	-1.583716929676484142e+00	-8.207408530518558010e+00
5.215915072819802059e-03	-1.587620378690212330e+00	-1.589337097350919992e+00	-8.232613988798785698e+00
5.249254255132470778e-03	-1.592493810859382686e+00	-1.594531065316061591e+00	-8.256667049576929429e+00
5.282593437445174192e-03	-1.596840533579024557e+00	-1.599160632697335105e+00	-8.279492000616022196e+00
5.315932619757862861e-03	-1.600598372550703141e+00	-1.603202282774012888e+00	-8.301046313444107483e+00
5.349271802070550662e-03	-1.603889421278107630e+00	-1.606770699679436865e+00	-8.321363170170265278e+00
5.382610984383234126e-03	-1.606546163558714380e+00	-1.609713508093361112e+00	-8.340479619137338929e+00
5.415950166695924529e-03	-1.608779605342604668e+00	-1.612175351784375099e+00	-8.358471691775449131e+00
5.449289349008606259e-03	-1.610429639799924040e+00	-1.614215183552535349e+00	-8.375336165088228313e+00
5.482628531321296662e-03	-1.611317797749704628e+00	-1.615506346814257865e+00	-8.390906474332455289e+00
5.515967713633976657e-03	-1.611539434554409622e+00	-1.616075901867808362e+00	-8.405225145131195674e+00
5.549306895946668795e-03	-1.611422817514670758e+00	-1.616192196762962885e+00	-8.418378518845450742e+00
5.582646078259348790e-03	-1.610852296030997000e+00	-1.615839768465899828e+00	-8.430396878823760431e+00
5.615985260572042663e-03	-1.609719306729556543e+00	-1.615008308289798800e+00	-8.441249617721403808e+00
5.649324442884723525e-03	-1.608181701409753472e+00	-1.613659802949191535e+00	-8.450948655169915114e+00
5.682663625197414796e-03	-1.606144769003528650e+00	-1.611841285843455207e+00	-8.459582910407723588e+00
5.716002807510094791e-03	-1.603495113949916506e+00	-1.609511200080814497e+00	-8.467187177625408623e+00
5.749341989822786929e-03	-1.600298454153123107e+00	-1.606670834260006009e+00	-8.473630009396650564e+00
5.782681172135466924e-03	-1.596642413479833156e+00	-1.603275087884871830e+00	-8.478932024386013566e+00
5.816020354448159062e-03	-1.592500253788440512e+00	-1.599381303052792358e+00	-8.483260752624337542e+00
5.849359536760837322e-03	-1.587798847845889094e+00	-1.594963708064311980e+00	-8.486389705584638676e+00
5.882698719073532062e-03	-1.582565255984520469e+00	-1.589970115210994850e+00	-8.488416501728645258e+00
5.916037901386209455e-03	-1.576739558987297674e+00	-1.584511342914843190e+00	-8.489336952653362189e+00
5.949377083698906797e-03	-1.570323689767919584e+00	-1.578367687301405642e+00	-8.489063426983653571e+00
5.982716266011584190e-03	-1.563464869299384663e+00	-1.571675416371101086e+00	-8.487669380395510998e+00
6.016055448324278930e-03	-1.556004601554349165e+00	-1.564589804758149461e+00	-8.485118085162138613e+00
6.049394630636955456e-03	-1.548041463391514050e+00	-1.556870531232936505e+00	-8.481332541914225587e+00
6.082733812949651063e-03	-1.539576743435286055e+00	-1.548619071974771444e+00	-8.476345612681424058e+00
6.116072995262327588e-03	-1.530638146319358350e+00	-1.539946567548624801e+00	-8.470170829148699454e+00
6.149412177575023196e-03	-1.521293967126202906e+00	-1.530774092113749152e+00	-8.462577515367312841e+00
6.182751359887697987e-03	-1.511266193538705283e+00	-1.521135793235107947e+00	-8.453796348387115245e+00
6.216090542200395329e-03	-1.500808032691353766e+00	-1.510898946633370432e+00	-8.443706191585597765e+00
6.249429724513070120e-03	-1.489888880717303632e+00	-1.500192733071756379e+00	-8.432296736242784974e+00
6.282768906825767462e-03	-1.478618267430620081e+00	-1.489111541487307511e+00	-8.419507414695846848e+00
6.316108089138442253e-03	-1.466855737049915787e+00	-1.477606727814801291e+00	-8.405452599598593366e+00
6.349447271451139595e-03	-1.454610631872402582e+00	-1.465631258726449726e+00	-8.389973138473626690e+00
6.382786453763814385e-03	-1.441934495359558310e+00	-1.453149698174685867e+00	-8.373043903197665117e+00
6.416125636076511728e-03	-1.428867273703958496e+00	-1.440287683283318687e+00	-8.354620757598219427e+00
6.449464818389189988e-03	-1.415598388977314492e+00	-1.427128005698011570e+00	-8.334699192952188085e+00
6.482804000701888197e-03	-1.401901694496269446e+00	-1.413660034622424178e+00	-8.313245382980147369e+00
6.516143183014561253e-03	-1.387751096458363476e+00	-1.399692093038607643e+00	-8.290148180168859682e+00
6.549482365327260330e-03	-1.373091830047335371e+00	-1.385285388797810269e+00	-8.265304813843391329e+00
6.582821547639933386e-03	-1.357944512679237548e+00	-1.370334902264608745e+00	-8.238660839533340052e+00
6.616160729952632463e-03	-1.342403533258667236e+00	-1.355044552079939457e+00	-8.210110587730852671e+00
6.649499912265305519e-03	-1.326604193246444297e+00	-1.339400485990853928e+00	-8.179593815602020257e+00
6.682839094578004596e-03	-1.310430520028544876e+00	-1.323386274578200350e+00	-8.146956528708010126e+00
6.716178276890677652e-03	-1.294023935824673677e+00	-1.307075045071268482e+00	-8.112054720574111144e+00
6.749517459203376729e-03	-1.277094509090084040e+00	-1.290379495879675709e+00	-8.074791744539869143e+00
6.782856641516048918e-03	-1.259836171876396183e+00	-1.273288351925212503e+00	-8.035215287118219862e+00
6.816195823828748862e-03	-1.242138428084680779e+00	-1.255830284260988750e+00	-7.992864327466468133e+00
6.849535006141421051e-03	-1.224146565670432008e+00	-1.237971789722132954e+00	-7.947645120909319516e+00
6.882874188454121862e-03	-1.205930812514691031e+00	-1.219853968358176610e+00	-7.899259667595853962e+00
6.916213370766793184e-03	-1.187537557672748045e+00	-1.201546081606010619e+00	-7.847603593380504172e+00
6.949552553079493995e-03	-1.168860815087213734e+00	-1.183035565778705722e+00	-7.792464276049433813e+00
6.982891735392165317e-03	-1.149905739115442804e+00	-1.164125589622193813e+00	-7.733302737705276542e+00
7.016230917704866128e-03	-1.130569565183090708e+00	-1.145020393789114133e+00	-7.669806810234279126e+00
7.049570100017535715e-03	-1.110959245810212881e+00	-1.125562448860372156e+00	-7.601423023913016941e+00
7.082909282330238261e-03	-1.091211370936739256e+00	-1.105850975848573281e+00	-7.527520270354854048e+00
7.116248464642907848e-03	-1.071359765892735183e+00	-1.086015799620760225e+00	-7.447593413366051074e+00
7.149587646955610394e-03	-1.051403464233840790e+00	-1.066123282253573334e+00	-7.360852203494395063e+00
7.182926829268279981e-03	-1.031465203579529311e+00	-1.046196296100738055e+00	-7.266168445886987293e+00
7.216266011580984262e-03	-1.011160985891201403e+00	-1.026101150558969222e+00	-7.162025101639797775e+00
7.249605193893653848e-03	-9.906106494904284299e-01	-1.005655188854504667e+00	-7.046510816367080210e+00
7.282944376206356395e-03	-9.701460047285702659e-01	-9.851873220421856203e-01	-6.917440416010651738e+00
7.316283558519025981e-03	-9.493956172928714743e-01	-9.645197255363203714e-01	-6.771921280821943334e+00
7.349622740831728528e-03	-9.285878886614754579e-01	-9.437458216602511163e-01	-6.606192599578690761e+00
7.382961923144396379e-03	-9.077147651715047338e-01	-9.230121868039365962e-01	-6.415422426470437145e+00
7.416301105457100661e-03	-8.866509320446597231e-01	-9.020859094381238341e-01	-6.194878759693759562e+00
7.449640287769768512e-03	-8.654505097893752108e-01	-8.809170569426268971e-01	-5.940743968775128891e+00
7.482979470082472793e-03	-8.440983575378269155e-01	-8.596644472484301636e-01	-5.655400103743039253e+00
7.516318652395140645e-03	-8.227484610118024344e-01	-8.381705509990378111e-01	-5.355782282562712382e+00
7.549657834707844926e-03	-8.014075852491562291e-01	-8.166663467885283412e-01	-5.072474104432686204e+00
7.582997017020511911e-03	-7.803859566888554644e-01	-7.952465454762317476e-01	-4.833868421725919795e+00
7.616336199333217059e-03	-7.596326762355657403e-01	-7.741211861305263842e-01	-4.643671195950883401e+00
7.649675381645884044e-03	-7.390111540042334504e-01	-7.532445239913319046e-01	-4.487068514944926534e+00
7.683014563958589192e-03	-7.185710004210105195e-01	-7.325453647821273950e-01	-4.347638775909470787e+00
7.716353746271256177e-03	-6.982973967420226247e-01	-7.120984463000401554e-01	-4.215035649990023892e+00
7.749692928583962193e-03	-6.781375110188383459e-01	-6.918254870688904656e-01	-4.085663243096936625e+00
7.783032110896668208e-03	-6.581048733468377598e-01	-6.716649572023110082e-01	-3.958528021482733639e+00
7.816371293209334326e-03	-6.382233224867688293e-01	-6.516577691899516633e-01	-3.832361340673645422e+00
7.849710475522003045e-03	-6.184735296607034583e-01	-6.317833056700010719e-01	-3.709541308517052105e+00
7.883049657834708193e-03	-5.988409982807801901e-01	-6.120164392415960997e-01	-3.589295392772550386e+00
7.916388840147409872e-03	-5.793044666980416979e-01	-5.923864851457888436e-01	-3.469471940197794257e+00
7.949728022460080326e-03	-5.598929280096918149e-01	-5.728818461073537094e-01	-3.350542572574991773e+00
7.983067204772782005e-03	-5.406105700853213181e-01	-5.534580659826443538e-01	-3.232632920857801295e+00
8.016406387085452459e-03	-5.215746539630388146e-01	-5.342369158529580719e-01	-3.116428511889608899e+00
8.049745569398154138e-03	-5.026553548689609574e-01	-5.152171071081277365e-01	-3.001549523207018400e+00
8.083084751710824592e-03	-4.839824975250019423e-01	-4.963690023110784444e-01	-2.887689906754206781e+00
8.116423934023526271e-03	-4.655354645768242094e-01	-4.777541312794109096e-01	-2.775749094005142137e+00
8.149763116336196725e-03	-4.472736656350499995e-01	-4.593348029341824956e-01	-2.665846594777627754e+00
8.183102298648898404e-03	-4.292219059015761062e-01	-4.411090843784990501e-01	-2.555369136699599419e+00
8.216441480961568858e-03	-4.114555674622629722e-01	-4.231459147829421674e-01	-2.448858678568640812e+00
8.249780663274270537e-03	-3.939456571780668992e-01	-4.054675221826463116e-01	-2.344736042707156631e+00
8.283119845586940991e-03	-3.766953964873214766e-01	-3.880278397144574787e-01	-2.242578564701444677e+00
8.316459027899642670e-03	-3.597022082056235970e-01	-3.708603705175994025e-01	-2.142027366565234292e+00
8.349798210212313124e-03	-3.429419313852741791e-01	-3.539586716594023685e-01	-2.042677826353001436e+00
8.383137392525014803e-03	-3.265414914346246866e-01	-3.373018036496165939e-01	-1.944998986000081587e+00
8.416476574837685257e-03	-3.104483785818697439e-01	-3.209941416947234005e-01	-1.848478949519289261e+00
8.449815757150386936e-03	-2.947057603431538775e-01	-3.050685446456771199e-01	-1.754748741808697998e+00
8.483154939463059124e-03	-2.793796765832804452e-01	-2.894589726113538375e-01	-1.664596328175919737e+00
8.516494121775762538e-03	-2.644073088709314456e-01	-2.742247003967754337e-01	-1.575331780036706375e+00
8.549833304088432992e-03	-2.498311804343928688e-01	-2.593844124441693211e-01	-1.487537213102545941e+00
8.583172486401134671e-03	-2.356815729649338331e-01	-2.450295981351049424e-01	-1.402792107730511439e+00
8.616511668713805125e-03	-2.219797480743362084e-01	-2.310442849940115284e-01	-1.320023713045190394e+00
8.649850851026506804e-03	-2.086210083900598145e-01	-2.174468353213996341e-01	-1.240382732161390944e+00
8.683190033339177258e-03	-1.957342122045270250e-01	-2.042813830785280838e-01	-1.162639530262673304e+00
8.716529215651878937e-03	-1.832265815397382258e-01	-1.915260223502775472e-01	-1.088121990891747215e+00
8.749868397964549391e-03	-1.710913513320159174e-01	-1.791401627693550713e-01	-1.017013734605589192e+00
8.783207580277251070e-03	-1.595150439659812625e-01	-1.672549176513559999e-01	-9.475017215849494967e-01
8.816546762589921524e-03	-1.483410966086204097e-01	-1.558425824608846433e-01	-8.806384010040217980e-01
8.849885944902623203e-03	-1.376419920526275875e-01	-1.448686876027931725e-01	-8.162868591611125435e-01
8.883225127215293657e-03	-1.273806835377808144e-01	-1.343110050203542849e-01	-7.547405695034651307e-01
8.916564309527995336e-03	-1.176377075024614693e-01	-1.242539369004157374e-01	-6.964321725385229644e-01
8.949903491840665790e-03	-1.083228631389580310e-01	-1.147074697628898965e-01	-6.417617721504207395e-01
8.983242674153367469e-03	-9.960012263667689103e-02	-1.056658049868584581e-01	-5.900380423992106493e-01
9.016581856466037923e-03	-9.129552729311792014e-02	-9.711444601614865890e-02	-5.413289552380168290e-01
9.049921038778739601e-03	-8.352730460232407617e-02	-8.903921844070224190e-02	-4.948462193090697459e-01
9.083260221091410055e-03	-7.566372674289660594e-02	-8.123942545882582855e-02	-4.480857951461652000e-01
9.116599403404122143e-03	-6.635886874405254321e-02	-7.263974454108901302e-02	-3.915682215881787220e-01
