# Time (s)	Generation (V)	PC (V)	PL (V)
1.315230742235480241e-03	1.075333577954785768e-04	-9.648899023280293769e-04	-2.870952075347467272e-04
1.348569924548166741e-03	1.052783374194157762e-04	-9.284874306109035724e-04	-3.032024959127289335e-04
1.381909106860852374e-03	1.020568797442495356e-04	-9.739099838165895173e-04	-2.993367467021113655e-04
1.415248289173538223e-03	9.690254746090994032e-05	-9.703663803663973002e-04	-3.196319300616574260e-04
1.448587471486224290e-03	9.045963210973004655e-05	-9.442725732012047235e-04	-3.418599880188333815e-04
1.481926653798910139e-03	7.886238447423343388e-05	-9.452390104925686813e-04	-3.963026227380255493e-04
1.515265836111600543e-03	6.501011646280340666e-05	-9.900172721755908130e-04	-4.729733154119877196e-04
1.548605018424287260e-03	5.244643152683722522e-05	-1.004835977478433845e-03	-5.902343747881970328e-04
1.581944200736973543e-03	3.376197700432046779e-05	-1.053157842592457273e-03	-7.426093228136783266e-04
1.615283383049659826e-03	3.158129076202716485e-06	-1.048003510311521815e-03	-9.036822065455450432e-04
1.648622565362346326e-03	-2.809001038156596185e-05	-1.073130880167555206e-03	-1.101479707746135829e-03
1.681961747675032610e-03	-6.996896017566080054e-05	-1.129828535239998412e-03	-1.352431260534868278e-03
1.715300929987719110e-03	-1.221565745271220311e-04	-1.184271169924672401e-03	-1.608214999799590728e-03
1.748640112300405176e-03	-1.579147547297216102e-04	-1.218418621274293488e-03	-1.922629268659048485e-03
1.781979294613091677e-03	-1.917400603283799367e-04	-1.272539110199545935e-03	-2.271190988777693157e-03
1.815318476925777960e-03	-2.361961762559420652e-04	-1.304109395397669378e-03	-2.615886959618425947e-03
1.848657659238465327e-03	-3.022360586082203796e-04	-1.415571830896731427e-03	-3.002784025863185387e-03
1.881996841551151394e-03	-3.631216086788538965e-04	-1.445853533032706497e-03	-3.396768298886802557e-03
1.915336023863837894e-03	-4.336715317710836039e-04	-1.487410337008876525e-03	-3.816524233168770274e-03
1.948675206176523960e-03	-4.990671225794567414e-04	-1.566980341543475512e-03	-4.260118954083953573e-03
1.982014388489209810e-03	-5.779928356228460290e-04	-1.625288725431755805e-03	-4.719820963208718953e-03
2.015353570801895877e-03	-6.443548637287721840e-04	-1.690684316188970646e-03	-5.186288033302320806e-03
2.048692753114581943e-03	-7.055625595501301530e-04	-1.749314845836134284e-03	-5.667895954284929774e-03
2.082031935427268009e-03	-8.002734151915917192e-04	-1.899434773384939181e-03	-6.212000153810738091e-03
2.115371117739955377e-03	-8.840313147302912740e-04	-2.001877127364273638e-03	-6.742896376735846471e-03
2.148710300052642744e-03	-1.020298974352869216e-03	-2.106574501705427583e-03	-7.384610743031308142e-03
2.182049482365330546e-03	-1.271250527154503237e-03	-2.306949168871905154e-03	-9.017245484968331240e-03
2.215388664678016612e-03	-1.614657915141440954e-03	-2.589148860889103378e-03	-1.096332805527607153e-02
2.248727846990702679e-03	-2.128480413905956253e-03	-3.045307267043352844e-03	-1.391128395227520832e-02
2.282067029303388745e-03	-3.006971920783106222e-03	-3.683800177130612790e-03	-1.940741283692273833e-02
2.315406211616074812e-03	-4.436332688433533566e-03	-4.818075421919548566e-03	-2.821616658123751037e-02
2.348745393928761745e-03	-6.267409225498272660e-03	-6.421072756012005493e-03	-3.947258376915298295e-02
2.382084576241447812e-03	-8.736978668642649340e-03	-8.555932748169649965e-03	-5.430481880685945895e-02
2.415423758554133878e-03	-1.150711010725821021e-02	-1.118013215533305953e-02	-7.076678911541162131e-02
2.448762940866820812e-03	-1.437452956225240483e-02	-1.402790071922369736e-02	-8.747971084602200464e-02
2.482102123179506879e-03	-1.727577431766354893e-02	-1.693075620405158632e-02	-1.043350208856789474e-01
2.515441305492192945e-03	-2.011548922731046241e-02	-1.976145103287944155e-02	-1.210434323622821551e-01
2.548780487804879012e-03	-2.280025202018895122e-02	-2.255155549091824793e-02	-1.371333239149449268e-01
2.582119670117565078e-03	-2.546246460557499702e-02	-2.525403629702741709e-02	-1.527638355620760391e-01
2.615458852430251144e-03	-2.805251653621634172e-02	-2.786083980760843681e-02	-1.678599073600237079e-01
2.648798034742938078e-03	-3.064933352414865586e-02	-3.049405926688476473e-02	-1.832591182591151446e-01
2.682137217055624145e-03	-3.313017803425770402e-02	-3.301001766520404723e-02	-1.980182255282179060e-01
2.715476399368310211e-03	-3.562680768332716214e-02	-3.555883492772458909e-02	-2.130237742651765742e-01
2.748815581680996711e-03	-3.812472591208889566e-02	-3.803839084824036515e-02	-2.278434448907787901e-01
2.782154763993682778e-03	-4.056530219226108652e-02	-4.048508789794993262e-02	-2.421009711856125513e-01
2.815493946306369278e-03	-4.295272441895256477e-02	-4.288732882968464277e-02	-2.568323738676600021e-01
2.848833128619055344e-03	-4.539684429633700224e-02	-4.535013316118543386e-02	-2.711462756736106039e-01
2.882172310931741411e-03	-4.782582331999778169e-02	-4.781261534384797368e-02	-2.854872377365005875e-01
2.915511493244428345e-03	-5.024707084248772326e-02	-5.024868157124325746e-02	-2.997315560981971827e-01
2.948850675557114411e-03	-5.267379483993427786e-02	-5.261903006102900543e-02	-3.137803320217809055e-01
2.982189857869800478e-03	-5.512500191206989170e-02	-5.512113616295687829e-02	-3.284930503633327059e-01
3.015529040182486544e-03	-5.758619549977297275e-02	-5.759747060125976897e-02	-3.432395940556197123e-01
3.048868222495171743e-03	-6.003224823398655569e-02	-6.006027491482779368e-02	-3.573853359827893206e-01
3.082207404807858677e-03	-6.245220715909824416e-02	-6.243255626792963003e-02	-3.720668063502191036e-01
3.115546587120545177e-03	-6.482481065528213071e-02	-6.480064972353656583e-02	-3.866403579623567399e-01
3.148885769433231244e-03	-6.726442046611035008e-02	-6.728600423173282385e-02	-4.012429027700534778e-01
3.182224951745917310e-03	-6.971820468748358979e-02	-6.975621788660263389e-02	-4.157239987152689942e-01
3.215564134058603377e-03	-7.220420348166911584e-02	-7.222159935240879403e-02	-4.308567956199905735e-01
3.248903316371289443e-03	-7.466765207028878970e-02	-7.469600089668033960e-02	-4.453523883216395363e-01
3.282242498683975510e-03	-7.715139583878873053e-02	-7.714656365244632052e-02	-4.604168905495577557e-01
3.315581680996661576e-03	-7.960582434102991822e-02	-7.962193162870731533e-02	-4.755029766693149029e-01
3.348920863309347642e-03	-8.207474939964656824e-02	-8.212435984570441716e-02	-4.900971463374791948e-01
3.382260045622033709e-03	-8.445605081075563403e-02	-8.448794324032289638e-02	-5.047170878020450502e-01
3.415599227934719775e-03	-8.688631837402954750e-02	-8.697426416463242826e-02	-5.194446260988270225e-01
3.448938410247408010e-03	-8.933559253434079916e-02	-8.940388743393169746e-02	-5.336312817889952154e-01
3.482277592560094077e-03	-9.175555142878348558e-02	-9.185992665258796430e-02	-5.481249425583105683e-01
3.515616774872780143e-03	-9.417067813463811388e-02	-9.426184538250953482e-02	-5.624523762686144401e-01
3.548955957185466210e-03	-9.660610002061799373e-02	-9.666601913045866357e-02	-5.771477006368814777e-01
3.582295139498152276e-03	-9.908404514359059334e-02	-9.917553453702854238e-02	-5.913842895815790701e-01
3.615634321810838343e-03	-1.015439501021859620e-01	-1.016422045563367682e-01	-6.056737106189727937e-01
3.648973504123524409e-03	-1.039755062324806134e-01	-1.040367139251735101e-01	-6.201006881027046891e-01
3.682312686436210476e-03	-1.063545526032491639e-01	-1.064776122800462355e-01	-6.348285499719267255e-01
3.715651868748896976e-03	-1.087693571503265816e-01	-1.089114234263019176e-01	-6.487935707793084372e-01
3.748991051061583042e-03	-1.111355176870882921e-01	-1.112930469589569482e-01	-6.626841761061612601e-01
3.782330233374269109e-03	-1.135258391531894367e-01	-1.136827241334290445e-01	-6.769568465852303651e-01
3.815669415686955175e-03	-1.158997311841298145e-01	-1.160395424395133657e-01	-6.915706697202063102e-01
3.849008597999641242e-03	-1.182939183954334755e-01	-1.184115015939908311e-01	-7.058868303519642007e-01
3.882347780312327308e-03	-1.206507366979742146e-01	-1.208317826090438279e-01	-7.202751518978820489e-01
3.915686962625015109e-03	-1.230520111121270327e-01	-1.231898894926898441e-01	-7.346760373850405035e-01
3.949026144937704645e-03	-1.253189507472322606e-01	-1.254735807066257314e-01	-7.492083586387614513e-01
3.982365327250390712e-03	-1.276126284779060815e-01	-1.278181574654614350e-01	-7.630905898300146539e-01
4.015704509563076778e-03	-1.298457428063069519e-01	-1.300586811459499836e-01	-7.767576278471191031e-01
4.049043691875768049e-03	-1.321310447444465352e-01	-1.323240100475603642e-01	-7.898963469002880933e-01
4.082382874188454115e-03	-1.343238908514281238e-01	-1.345822517412643693e-01	-8.036326467863728062e-01
4.115722056501140182e-03	-1.365173812485482308e-01	-1.367589905593382116e-01	-8.167861850524638090e-01
4.149061238813826248e-03	-1.386532075555287069e-01	-1.389698768253634364e-01	-8.293482637242149957e-01
4.182400421126509713e-03	-1.407590743067672623e-01	-1.411288976247381255e-01	-8.415846531412585207e-01
4.215739603439195779e-03	-1.428781490324535774e-01	-1.432473280587337194e-01	-8.539289616614972322e-01
4.249078785751881845e-03	-1.449050900733319103e-01	-1.452739469536677985e-01	-8.660809493215809729e-01
4.282417968064567912e-03	-1.469300982386741727e-01	-1.472999215560564790e-01	-8.781859039145942791e-01
4.315757150377253978e-03	-1.489583278604723338e-01	-1.493291176149074972e-01	-8.899989945422929205e-01
4.349096332689940045e-03	-1.509334034330811480e-01	-1.513782867090466555e-01	-9.018153068642963399e-01
4.382435515002626111e-03	-1.529075125675291025e-01	-1.533569058837219445e-01	-9.138558329892991772e-01
4.415774697315314780e-03	-1.548033402847059370e-01	-1.553045990658588060e-01	-9.248071839542917338e-01
4.449113879628000846e-03	-1.566450475157185607e-01	-1.571827087659620481e-01	-9.352717726119947894e-01
4.482453061940686913e-03	-1.584716138959123277e-01	-1.590405232832861060e-01	-9.460494873280187456e-01
4.515792244253372979e-03	-1.602566234741501505e-01	-1.609025256945660898e-01	-9.568948529052567764e-01
4.549131426566056444e-03	-1.619991098132601559e-01	-1.626533878228266783e-01	-9.682817460529039577e-01
4.582470608878747714e-03	-1.637077708484405147e-01	-1.643720353758947594e-01	-9.784986052911973653e-01
4.615809791191433781e-03	-1.652895064592831975e-01	-1.659666568163387923e-01	-9.884893182535570144e-01
4.649148973504117245e-03	-1.668644770089538487e-01	-1.675722312116165180e-01	-9.979736179300833232e-01
4.682488155816803312e-03	-1.684233402708724403e-01	-1.691552554042113909e-01	-1.007090027063615834e+00
4.715827338129489378e-03	-1.699284051928672545e-01	-1.706954342122222468e-01	-1.016158436607652815e+00
4.749166520442175445e-03	-1.713877254186180199e-01	-1.721808482431184395e-01	-1.024247844638747296e+00
4.782505702754861511e-03	-1.728003345109346833e-01	-1.735779943394656077e-01	-1.033074967146113465e+00
4.815844885067547577e-03	-1.741623667209226400e-01	-1.749964020546273535e-01	-1.041850868591058576e+00
4.849184067380233644e-03	-1.754699562996904771e-01	-1.763516692034422795e-01	-1.049509567823069700e+00
4.882523249692919710e-03	-1.767846330845436187e-01	-1.776257556242494540e-01	-1.056547491796714811e+00
4.915862432005605777e-03	-1.780145855382239128e-01	-1.789223922469163341e-01	-1.063608610400522902e+00
4.949201614318291843e-03	-1.791991154416434917e-01	-1.801162643767524607e-01	-1.070520253341948891e+00
4.982540796630977910e-03	-1.803205047788769000e-01	-1.813140022552890418e-01	-1.077111038940900434e+00
5.015879978943663976e-03	-1.814280418488885549e-01	-1.824324922804350380e-01	-1.083088136434791515e+00
5.049219161256350043e-03	-1.824070427666302785e-01	-1.834849424277635033e-01	-1.088975033119844449e+00
5.082558343569036977e-03	-1.833576948587037625e-01	-1.844797284866653841e-01	-1.094546548901339511e+00
5.115897525881722176e-03	-1.842381191783515337e-01	-1.854113739795196780e-01	-1.099830066179568355e+00
5.149236708194409110e-03	-1.850792417170561144e-01	-1.862669930765727122e-01	-1.104678364216115760e+00
5.182575890507094309e-03	-1.858962033248302836e-01	-1.871148806756587346e-01	-1.108873672245632269e+00
5.215915072819802059e-03	-1.866252191442991371e-01	-1.879112249555514591e-01	-1.112821894294784952e+00
5.249254255132470778e-03	-1.872878729403654186e-01	-1.885957846621003631e-01	-1.116629016405856989e+00
5.282593437445174192e-03	-1.878848090045322772e-01	-1.892284789037658732e-01	-1.120577238519459673e+00
5.315932619757862861e-03	-1.884533962431568233e-01	-1.897774152518847124e-01	-1.124162079910840051e+00
5.349271802070550662e-03	-1.889259840499555032e-01	-1.903083114382949637e-01	-1.126824617140869789e+00
5.382610984383234126e-03	-1.893309212504397099e-01	-1.907213022823075754e-01	-1.129231048262954618e+00
5.415950166695924529e-03	-1.896843151318312604e-01	-1.911181858390883781e-01	-1.131261857077163091e+00
5.449289349008606259e-03	-1.899674812409730962e-01	-1.914503181012785493e-01	-1.132674789737133647e+00
5.482628531321296662e-03	-1.901929832618978744e-01	-1.916867730774589884e-01	-1.133860287276743373e+00
5.515967713633976657e-03	-1.903240965797751705e-01	-1.918658861111808278e-01	-1.134133145002216292e+00
5.549306895946668795e-03	-1.904094652019806266e-01	-1.919873350567024295e-01	-1.133745925426602907e+00
5.582646078259348790e-03	-1.904539213146757559e-01	-1.920192274853701753e-01	-1.134222701615351658e+00
5.615985260572042663e-03	-1.904381361732107036e-01	-1.920588514118945767e-01	-1.134112527655418257e+00
5.649324442884723525e-03	-1.903534118424941857e-01	-1.920211603598355743e-01	-1.133755267662926780e+00
5.682663625197414796e-03	-1.902416272692680488e-01	-1.919212951791672006e-01	-1.133322947635629907e+00
5.716002807510094791e-03	-1.900470512397882672e-01	-1.917389606880064434e-01	-1.131823679820405548e+00
5.749341989822786929e-03	-1.897838581667906921e-01	-1.915485725532418693e-01	-1.129957809791656498e+00
5.782681172135466924e-03	-1.894562359449425137e-01	-1.912712050675557385e-01	-1.127988208734274522e+00
5.816020354448159062e-03	-1.890287485423711167e-01	-1.908826973001317984e-01	-1.125677132851125029e+00
5.849359536760837322e-03	-1.885522949866497155e-01	-1.904252503434389343e-01	-1.123101897207332112e+00
5.882698719073532062e-03	-1.880110901362978815e-01	-1.899552397026910422e-01	-1.120041509618126874e+00
5.916037901386209455e-03	-1.874634423710160591e-01	-1.893982497109818197e-01	-1.116632560008260278e+00
5.949377083698906797e-03	-1.868471775621535491e-01	-1.888113001650104650e-01	-1.112573519683649481e+00
5.982716266011584190e-03	-1.861961210128428301e-01	-1.881602436158836267e-01	-1.108438452930926132e+00
6.016055448324278930e-03	-1.854394006593094446e-01	-1.874611873507987525e-01	-1.104435466096022944e+00
6.049394630636955456e-03	-1.846507878769906297e-01	-1.866957690623097799e-01	-1.099672858912428719e+00
6.082733812949651063e-03	-1.837349275255087677e-01	-1.858179219089498291e-01	-1.094447972208364206e+00
6.116072995262327588e-03	-1.828045706153965111e-01	-1.849223567395298362e-01	-1.088854228353778320e+00
6.149412177575023196e-03	-1.817962544349607246e-01	-1.839555973604606598e-01	-1.082434502133224008e+00
6.182751359887697987e-03	-1.807273748543713476e-01	-1.829273081440472848e-01	-1.075737730411573168e+00
6.216090542200395329e-03	-1.796227370959393443e-01	-1.818036637870743544e-01	-1.068984905377870165e+00
6.249429724513070120e-03	-1.784504487309075682e-01	-1.806661671628796428e-01	-1.062208563782149007e+00
6.282768906825767462e-03	-1.772150197996596455e-01	-1.794642413895395916e-01	-1.055429000822658780e+00
6.316108089138442253e-03	-1.759547856457923110e-01	-1.781801684510418704e-01	-1.048042192730298083e+00
6.349447271451139595e-03	-1.746143372011503547e-01	-1.768922297633308549e-01	-1.040207279655514405e+00
6.382786453763814385e-03	-1.732130032103783301e-01	-1.755559692135940375e-01	-1.032150085968671194e+00
6.416125636076511728e-03	-1.717675352521675358e-01	-1.740953604059763959e-01	-1.023163823359406921e+00
6.449464818389189988e-03	-1.702917855935179858e-01	-1.726376509096897161e-01	-1.013745240997278252e+00
6.482804000701888197e-03	-1.687545060971034905e-01	-1.711428946523081973e-01	-1.004032861675556498e+00
6.516143183014561253e-03	-1.672072400821195681e-01	-1.696149573827502588e-01	-9.944245356874493735e-01
6.549482365327260330e-03	-1.656032764154579950e-01	-1.680335439190173141e-01	-9.850665172938445346e-01
6.582821547639933386e-03	-1.639996348940156723e-01	-1.663786812248274904e-01	-9.752906757557887607e-01
6.616160729952632463e-03	-1.623080475834638436e-01	-1.647872812419811650e-01	-9.655541362020734208e-01
6.649499912265305519e-03	-1.605352795443564518e-01	-1.630840966848486340e-01	-9.553218142050087236e-01
6.682839094578004596e-03	-1.587238540150591182e-01	-1.612391679989706728e-01	-9.447264339164562763e-01
6.716178276890677652e-03	-1.568148183239712057e-01	-1.593968164783398922e-01	-9.338002099469329131e-01
6.749517459203376729e-03	-1.549721446557981164e-01	-1.575425455643616468e-01	-9.225811555363923055e-01
6.782856641516048918e-03	-1.530585989226396493e-01	-1.556689459048627711e-01	-9.105883068280147263e-01
6.816195823828748862e-03	-1.511083285735181914e-01	-1.537045011440915099e-01	-8.984501705575937969e-01
6.849535006141421051e-03	-1.490829982645064111e-01	-1.517017210385934178e-01	-8.863854838026616889e-01
6.882874188454121862e-03	-1.470676544726492452e-01	-1.496525519446228747e-01	-8.739983292350492761e-01
6.916213370766793184e-03	-1.449843379271587296e-01	-1.476194901369669021e-01	-8.619114148970378197e-01
6.949552553079493995e-03	-1.428771825952612762e-01	-1.454981603936199852e-01	-8.493596442662214585e-01
6.982891735392165317e-03	-1.406991551977885280e-01	-1.434141995557964844e-01	-8.369190142120426223e-01
7.016230917704866128e-03	-1.384821481636034912e-01	-1.411862395677953019e-01	-8.241352990294851244e-01
7.049570100017535715e-03	-1.362342151362986031e-01	-1.389515145177786792e-01	-8.109105663861657654e-01
7.082909282330238261e-03	-1.340091544557075465e-01	-1.367048700737556743e-01	-7.976162504892820859e-01
7.116248464642907848e-03	-1.317283625592741148e-01	-1.344221453045688630e-01	-7.838670648816544739e-01
7.149587646955610394e-03	-1.294359734143973317e-01	-1.321387762424188206e-01	-7.702286977132282164e-01
7.182926829268279981e-03	-1.271104032558560137e-01	-1.298499307010492487e-01	-7.562475676115628653e-01
7.216266011580984262e-03	-1.247841888042148795e-01	-1.275059982351315901e-01	-7.420054996330749386e-01
7.249605193893653848e-03	-1.224895446343020194e-01	-1.251575557270869499e-01	-7.278922902525196692e-01
7.282944376206356395e-03	-1.201117868594251403e-01	-1.228445492497488994e-01	-7.132868422820962673e-01
7.316283558519025981e-03	-1.176956937385498503e-01	-1.204445634184340697e-01	-6.992142237691686413e-01
7.349622740831728528e-03	-1.152618825995430779e-01	-1.180113965730956588e-01	-6.850111364310723649e-01
7.382961923144396379e-03	-1.128090648593201850e-01	-1.155788740173432499e-01	-6.706682380360589057e-01
7.416301105457100661e-03	-1.104068239998770851e-01	-1.131466736053765437e-01	-6.565369896680945949e-01
7.449640287769768512e-03	-1.079649592111149164e-01	-1.107234932724361909e-01	-6.421754072589809237e-01
7.482979470082472793e-03	-1.055363023960610713e-01	-1.082568232611541836e-01	-6.276740137831609001e-01
7.516318652395140645e-03	-1.031150549311973252e-01	-1.058001397660183474e-01	-6.129735344108776518e-01
7.549657834707844926e-03	-1.006928410269266327e-01	-1.033743822608658991e-01	-5.983120348837417390e-01
7.582997017020511911e-03	-9.824839906363337649e-02	-1.009637656038822051e-01	-5.837623201434528619e-01
7.616336199333217059e-03	-9.578011831244850893e-02	-9.851706862057470204e-02	-5.691855453424112810e-01
7.649675381645884044e-03	-9.333116630408876124e-02	-9.605909653368999157e-02	-5.546793206456347436e-01
7.683014563958589192e-03	-9.091217384839404836e-02	-9.354829254115169801e-02	-5.401128548569084087e-01
7.716353746271256177e-03	-8.843100726008136514e-02	-9.111093777776427260e-02	-5.254913023017122597e-01
7.749692928583962193e-03	-8.601877986050629477e-02	-8.866875082574927902e-02	-5.110652923857609276e-01
7.783032110896668208e-03	-8.359688808597967591e-02	-8.623558395243041685e-02	-4.965136457624116373e-01
7.816371293209334326e-03	-8.124522408336799784e-02	-8.378953124659568874e-02	-4.817178127861595494e-01
7.849710475522003045e-03	-7.880400355876325535e-02	-8.142916930882040938e-02	-4.673243400028998518e-01
7.883049657834708193e-03	-7.640756129151511644e-02	-7.902628412915886635e-02	-4.531045039042702061e-01
7.916388840147409872e-03	-7.402110554019719624e-02	-7.663757336024951128e-02	-4.391017941553518322e-01
7.949728022460080326e-03	-7.168619310724103078e-02	-7.427012420871682841e-02	-4.250994066512280289e-01
7.983067204772782005e-03	-6.935901216999627861e-02	-7.196001699917350947e-02	-4.111263345017952542e-01
8.016406387085452459e-03	-6.708627386307024210e-02	-6.962542670982879711e-02	-3.976297160051764368e-01
8.049745569398154138e-03	-6.481128053351477292e-02	-6.733786969839349046e-02	-3.840525611429685404e-01
8.083084751710824592e-03	-6.260329351894418359e-02	-6.506062134878698444e-02	-3.708468403967040139e-01
8.116423934023526271e-03	-6.045490346710154228e-02	-6.287035235110276232e-02	-3.576320996265724972e-01
8.149763116336196725e-03	-5.824691644800705781e-02	-6.073227096376355993e-02	-3.446731426305887358e-01
8.183102298648898404e-03	-5.608274124962190493e-02	-5.855553208340361082e-02	-3.319802780648888341e-01
8.216441480961568858e-03	-5.397977374297734110e-02	-5.639522263443368794e-02	-3.195963513054514982e-01
8.249780663274270537e-03	-5.187970554599788398e-02	-5.429483229414871354e-02	-3.073142226313945180e-01
8.283119845586940991e-03	-4.986017378648572446e-02	-5.220249559568822945e-02	-2.953030185526760443e-01
8.316459027899642670e-03	-4.783967558764835176e-02	-5.016943371463570417e-02	-2.833984447343709245e-01
8.349798210212313124e-03	-4.585493556604313542e-02	-4.813862685183797202e-02	-2.718147280908491670e-01
8.383137392525014803e-03	-4.389403432861725685e-02	-4.618126922005146018e-02	-2.604210774454979171e-01
8.416476574837685257e-03	-4.203911904423238838e-02	-4.426868984689093928e-02	-2.491865668026905789e-01
8.449815757150386936e-03	-4.025475367951773797e-02	-4.239670083759450314e-02	-2.380963774544925249e-01
8.483154939463059124e-03	-3.840918061864281863e-02	-4.059912749704647217e-02	-2.271898111780910057e-01
8.516494121775762538e-03	-3.659968788118475591e-02	-3.877288318214781870e-02	-2.166823834725265796e-01
8.549833304088432992e-03	-3.483078550788099720e-02	-3.696403473655789085e-02	-2.063566459587055091e-01
8.583172486401134671e-03	-3.312309082756000056e-02	-3.527727953265859945e-02	-1.962251623181572036e-01
8.616511668713805125e-03	-3.147982529799173840e-02	-3.360115513734960452e-02	-1.862740802818421415e-01
8.649850851026506804e-03	-2.989937819052334786e-02	-3.195853389973229985e-02	-1.767421098449877548e-01
8.683190033339177258e-03	-2.839592391885265368e-02	-3.041126780613962258e-02	-1.677709951352622519e-01
8.716529215651878937e-03	-2.692178491031084822e-02	-2.889879345354675472e-02	-1.592628038466744334e-01
8.749868397964549391e-03	-2.549725634803053781e-02	-2.746073477083026473e-02	-1.511849992596545067e-01
8.783207580277251070e-03	-2.414005624907119771e-02	-2.607744086657555471e-02	-1.432457173284527041e-01
8.816546762589921524e-03	-2.282215793218779834e-02	-2.473151586976984548e-02	-1.354874812912728876e-01
8.849885944902623203e-03	-2.156224585174413774e-02	-2.344808714997777960e-02	-1.281274173826008611e-01
8.883225127215293657e-03	-2.040026608254836768e-02	-2.219397369372749090e-02	-1.209616073445538287e-01
8.916564309527995336e-03	-1.925761505840492202e-02	-2.103650396566191308e-02	-1.140670440117734358e-01
8.949903491840665790e-03	-1.812237338609631876e-02	-1.992026889455979222e-02	-1.073232448744084050e-01
8.983242674153367469e-03	-1.704511795060078411e-02	-1.882400686012113133e-02	-1.009782621614462028e-01
9.016581856466037923e-03	-1.604646608097062485e-02	-1.768651016716961399e-02	-9.516127632149636029e-02
9.049921038778739601e-03	-1.506585437356663254e-02	-1.671524068787457948e-02	-8.938488083318793520e-02
9.083260221091410055e-03	-1.366355385927717388e-02	-1.558160974265380104e-02	-8.088570941886334686e-02
9.116599403404122143e-03	-1.088762380019638216e-02	-1.349603806134164023e-02	-6.394760775010280285e-02
