# Time (s)	Generation (V)	PC (V)	PL (V)
2.415423758554133878e-03	-6.510314458804457305e-02	-6.307588134317732020e-02	-4.083085256112681249e-01
2.448762940866820812e-03	-7.135116152114175103e-02	-6.930295880788145402e-02	-4.476038650671983476e-01
2.482102123179506879e-03	-7.767327196042064785e-02	-7.563570006273394319e-02	-4.865174625982417456e-01
2.515441305492192945e-03	-8.396606711906601239e-02	-8.197842781863702577e-02	-5.249980971539979224e-01
2.548780487804879012e-03	-9.034165371980912296e-02	-8.827283369478225450e-02	-5.642602584620035611e-01
2.582119670117565078e-03	-9.677458224835565337e-02	-9.471639303833283285e-02	-6.035871723412806755e-01
2.615458852430251144e-03	-1.032645305592279489e-01	-1.012169721639686049e-01	-6.441678791531215698e-01
2.648798034742938078e-03	-1.097519016888134219e-01	-1.077004775493011629e-01	-6.853542218013294329e-01
2.682137217055624145e-03	-1.163913255977438443e-01	-1.142619421913708827e-01	-7.269094233693402796e-01
2.715476399368310211e-03	-1.230942122048033771e-01	-1.209561308677859492e-01	-7.685400092072957046e-01
2.748815581680996711e-03	-1.298070853160497584e-01	-1.276606281939774157e-01	-8.108384058032416242e-01
2.782154763993682778e-03	-1.366565482111503083e-01	-1.345030038868502142e-01	-8.537202112204442805e-01
2.815493946306369278e-03	-1.435739838459503259e-01	-1.414065872585227868e-01	-8.977768857023791238e-01
2.848833128619055344e-03	-1.504894865939192528e-01	-1.483005062452488476e-01	-9.412617543905202888e-01
2.882172310931741411e-03	-1.574955122850544287e-01	-1.552714180536281796e-01	-9.848680755197183334e-01
2.915511493244428345e-03	-1.644947729046349061e-01	-1.623512151129827830e-01	-1.028550426717301569e+00
2.948850675557114411e-03	-1.715423553759514996e-01	-1.693495092882913999e-01	-1.072903167670329783e+00
2.982189857869800478e-03	-1.787381248806168554e-01	-1.764644202138286044e-01	-1.118519047504430874e+00
3.015529040182486544e-03	-1.859812498010418036e-01	-1.837259074443350626e-01	-1.163677162435374779e+00
3.048868222495171743e-03	-1.932891260082010843e-01	-1.910099448687778700e-01	-1.209592969890343150e+00
