# Time (s)	Generation (V)	PC (V)	PL (V)
7.818038252324961300e-04	1.091440866342026844e-04	-9.313867424951023785e-04	-2.590685257540974781e-04
8.151430075451824133e-04	9.980185936987975739e-05	-9.275209932832502837e-04	-2.568135053833737634e-04
8.484821898578681545e-04	1.010904424429334014e-04	-9.410511155196343716e-04	-2.577799426846290060e-04
8.818213721705542209e-04	1.094662324012432407e-04	-9.420175528203259376e-04	-2.706657733886824800e-04
9.151605544832444074e-04	1.075333577961312665e-04	-9.159237456624308004e-04	-2.468269865889443412e-04
9.484997367959307991e-04	9.207036094721374555e-05	-9.439504274354083976e-04	-2.487598611935363320e-04
9.818389191086165403e-04	1.027011712795689155e-04	-9.500711970084395417e-04	-2.581020884541442538e-04
1.015178101421302607e-03	1.329828734395381660e-04	-9.861515229657093640e-04	-2.754979599026359288e-04
1.048517283733989107e-03	1.007682966752420798e-04	-9.684335057542959625e-04	-2.503705900315438904e-04
1.081856466046675824e-03	1.030233170470673710e-04	-9.429839901315305783e-04	-2.513370273348164538e-04
1.115195648359362541e-03	9.754683899759674314e-05	-9.252659729169284298e-04	-2.680886072477287030e-04
1.148534830672048607e-03	1.126876900788204759e-04	-9.091586845532083610e-04	-2.651892953384968072e-04
1.181874012984734674e-03	1.155870019868157579e-04	-9.136687252873977073e-04	-2.545584850102427404e-04
1.215213195297422692e-03	9.207036094584709516e-05	-9.156015998956310454e-04	-2.738872310638471486e-04
1.248552377610108758e-03	1.036676085838216519e-04	-9.429839901243414505e-04	-2.542363392415100697e-04
1.281891559922794608e-03	1.088219408654679673e-04	-9.790643160816996354e-04	-2.700214818536861381e-04
1.315230742235480241e-03	1.043119001189453062e-04	-9.365410747766032482e-04	-2.896723736758948474e-04
1.348569924548166741e-03	1.033454628145628857e-04	-9.652120480795734316e-04	-2.639007122707207205e-04
1.381909106860852374e-03	9.593611015933132082e-05	-9.410511155219570580e-04	-3.038467874494798940e-04
1.415248289173538223e-03	8.884890327107267160e-05	-9.636013192363883199e-04	-3.064239535896534790e-04
1.448587471486224290e-03	1.072112120268751295e-04	-9.513597800842117820e-04	-3.347727811329851712e-04
1.481926653798910139e-03	7.628521833354145109e-05	-9.748764211015911599e-04	-4.098327449754440204e-04
1.515265836111600543e-03	6.275509609071595538e-05	-9.590912784966784330e-04	-4.813491053675653694e-04
1.548605018424287260e-03	5.663432650579611433e-05	-9.777757330169045084e-04	-6.056973716284543398e-04
1.581944200736973543e-03	2.184258359995689926e-05	-1.002903102876751039e-03	-7.464750720253325545e-04
1.615283383049659826e-03	2.023185476305871687e-05	-1.012889621667732590e-03	-9.497490512894694739e-04
1.648622565362346326e-03	-2.486855270698589847e-05	-1.036084116920142455e-03	-1.167519590065090648e-03
1.681961747675032610e-03	-6.255960751990674508e-05	-1.052835696823506461e-03	-1.448108553438608127e-03
1.715300929987719110e-03	-1.170022422462610576e-04	-1.112754809568714887e-03	-1.769287883441768554e-03
1.748640112300405176e-03	-1.814313957659310862e-04	-1.181049712249279291e-03	-2.134601183489614421e-03
1.781979294613091677e-03	-2.278203862993228223e-04	-1.260941862559538567e-03	-2.520853958318826620e-03
1.815318476925777960e-03	-2.719543564586701765e-04	-1.289290690090144978e-03	-2.933522685949888509e-03
1.848657659238465327e-03	-3.367056557394625354e-04	-1.352431260500143234e-03	-3.353278620348260075e-03
1.881996841551151394e-03	-4.133763484158321766e-04	-1.403008145967052107e-03	-3.816846378938830008e-03
1.915336023863837894e-03	-4.749061900165148752e-04	-1.497074710027233337e-03	-4.268816889784347694e-03
1.948675206176523960e-03	-5.483554250116038633e-04	-1.609503582828405738e-03	-4.741726875342106885e-03
1.982014388489209810e-03	-6.143953073515291035e-04	-1.676187756654586849e-03	-5.191442365569457623e-03
2.015353570801895877e-03	-6.955760407600540193e-04	-1.746093388156579355e-03	-5.658553727055804644e-03
2.048692753114581943e-03	-7.409985939758661957e-04	-1.811488978913430555e-03	-6.156591081990114671e-03
2.082031935427268009e-03	-8.369980326825105996e-04	-1.871730237374090271e-03	-6.623702443207585625e-03
2.115371117739955377e-03	-9.226888068223658207e-04	-1.964186072580031538e-03	-7.133659191195788896e-03
2.148710300052642744e-03	-1.018688245517391806e-03	-2.028937371789214621e-03	-7.803078093218560225e-03
2.182049482365330546e-03	-1.270928381389533832e-03	-2.243808598513715932e-03	-9.409296881963903972e-03
2.215388664678016612e-03	-1.574067548460582680e-03	-2.516343917528569060e-03	-1.116499130449163761e-02
2.248727846990702679e-03	-2.003810001995545622e-03	-2.900019526130328748e-03	-1.386747212830608672e-02
2.282067029303388745e-03	-2.614598376527244375e-03	-3.370674491710407353e-03	-1.789139487221735533e-02
2.315406211616074812e-03	-3.796551195569895353e-03	-4.250454580984049796e-03	-2.530590176298118041e-02
2.348745393928761745e-03	-5.218502609890934493e-03	-5.540004084871455632e-03	-3.438300289714686653e-02
2.382084576241447812e-03	-7.185202513642154759e-03	-7.258329602574978626e-03	-4.705589495087766222e-02
2.415423758554133878e-03	-9.701483091455574345e-03	-9.505296320132410048e-03	-6.310906235064733805e-02
2.448762940866820812e-03	-1.245260792832045445e-02	-1.210823410529090691e-02	-8.020598187522753886e-02
2.482102123179506879e-03	-1.531519519525273779e-02	-1.491315728092457334e-02	-9.741371941548798707e-02
2.515441305492192945e-03	-1.815845371152443807e-02	-1.780924770318293923e-02	-1.145979402043819789e-01
2.548780487804879012e-03	-2.095016890093527595e-02	-2.062415738812137245e-02	-1.319683611376363253e-01
2.582119670117565078e-03	-2.372481036043583638e-02	-2.342779196682241022e-02	-1.490910519049498950e-01
2.615458852430251144e-03	-2.639411015119448242e-02	-2.616828597156457131e-02	-1.656551418778547946e-01
2.648798034742938078e-03	-2.905761131426598184e-02	-2.885884737897041058e-02	-1.818980524881658178e-01
2.682137217055624145e-03	-3.160900574836556648e-02	-3.145340934542922157e-02	-1.979032194975729186e-01
2.715476399368310211e-03	-3.416684309409736414e-02	-3.403701835229082373e-02	-2.134660803708538224e-01
2.748815581680996711e-03	-3.675367355479595283e-02	-3.664672116217173453e-02	-2.291780947042893479e-01
2.782154763993682778e-03	-3.923773951437332236e-02	-3.917363250801408209e-02	-2.447232375335355314e-01
2.815493946306369278e-03	-4.176142939918205815e-02	-4.166059777627811878e-02	-2.606623646072053768e-01
2.848833128619055344e-03	-4.422262300331051416e-02	-4.414112012611534630e-02	-2.765402840005429796e-01
2.882172310931741411e-03	-4.668123943827350020e-02	-4.661230024576324543e-02	-2.915603292989480400e-01
2.915511493244428345e-03	-4.915403028353775017e-02	-4.908412465385660062e-02	-3.067971787112709348e-01
2.948850675557114411e-03	-5.160974740055095794e-02	-5.154080820823137704e-02	-3.217147817274804700e-01
2.982189857869800478e-03	-5.410702131734397569e-02	-5.403614925055516549e-02	-3.365119022790001857e-01
3.015529040182486544e-03	-5.659076510928637976e-02	-5.655597336742025638e-02	-3.515573972545009140e-01
3.048868222495171743e-03	-5.909383764367229924e-02	-5.903327424130097589e-02	-3.667243412406029357e-01
3.082207404807858677e-03	-6.152829312890669561e-02	-6.150799794620257638e-02	-3.825001407686365873e-01
3.115546587120545177e-03	-6.392344682906653253e-02	-6.392119180873984119e-02	-3.978423322018091457e-01
3.148885769433231244e-03	-6.635435870548853088e-02	-6.636144591208291421e-02	-4.134612469314957739e-01
3.182224951745917310e-03	-6.879171349433463312e-02	-6.884841114729534084e-02	-4.287316000587143572e-01
3.215564134058603377e-03	-7.129317528580805807e-02	-7.134826220993159551e-02	-4.438347596477949519e-01
3.248903316371289443e-03	-7.377240901740796108e-02	-7.381815371458511077e-02	-4.591746964891624816e-01
3.282242498683975510e-03	-7.625132060056097338e-02	-7.627773655240827066e-02	-4.742852656766000097e-01
3.315581680996661576e-03	-7.874537303150998258e-02	-7.877790975266156515e-02	-4.898590806145967647e-01
3.348920863309347642e-03	-8.123942545982561214e-02	-8.128452586535259150e-02	-5.056422904575650357e-01
3.382260045622033709e-03	-8.367323662961707875e-02	-8.371157197426942753e-02	-5.213497962108752937e-01
3.415599227934719775e-03	-8.612992014543138786e-02	-8.616632261552531480e-02	-5.368807662535182157e-01
3.448938410247408010e-03	-8.857822786922955882e-02	-8.866617365975888732e-02	-5.521269596064680707e-01
3.482277592560094077e-03	-9.106422664369023812e-02	-9.112672291968637595e-02	-5.675848029263360628e-01
3.515616774872780143e-03	-9.353186310784127044e-02	-9.358727217721903024e-02	-5.827604467317949455e-01
3.548955957185466210e-03	-9.599756669511362583e-02	-9.606811661478610598e-02	-5.979148291166312967e-01
3.582295139498152276e-03	-9.849935060427368605e-02	-9.858794068597780125e-02	-6.134992763545678018e-01
3.615634321810838343e-03	-1.009608662921655103e-01	-1.010642750783439098e-01	-6.290337912212805582e-01
3.648973504123524409e-03	-1.033718050949035405e-01	-1.035042069985899066e-01	-6.443305627214940268e-01
3.682312686436210476e-03	-1.057772674177582528e-01	-1.059112800500867507e-01	-6.596357102539581740e-01
3.715651868748896976e-03	-1.081978705888422820e-01	-1.083125544760145526e-01	-6.746100142785123044e-01
3.748991051061583042e-03	-1.106184737578741611e-01	-1.107563521389850758e-01	-6.891039991270063725e-01
3.782330233374269109e-03	-1.130339225929009039e-01	-1.131879082614020288e-01	-7.036128029263341022e-01
3.815669415686955175e-03	-1.154525928834546772e-01	-1.155885383898419549e-01	-7.184882089349834411e-01
3.849008597999641242e-03	-1.178664309858452053e-01	-1.179836920386583693e-01	-7.335665670954782946e-01
3.882347780312327308e-03	-1.202213164142164337e-01	-1.203749799366074097e-01	-7.482686591902119044e-01
3.915686962625015109e-03	-1.225504301808978125e-01	-1.227185902618848218e-01	-7.631250594324175962e-01
3.949026144937704645e-03	-1.248386314357889382e-01	-1.249948721239423910e-01	-7.781045196867026892e-01
3.982365327250390712e-03	-1.271509936202089852e-01	-1.273513682758174725e-01	-7.932801670833381502e-01
4.015704509563076778e-03	-1.294501478273432649e-01	-1.296353816326545061e-01	-8.078563013314438157e-01
4.049043691875768049e-03	-1.317563892393810443e-01	-1.319464552307913208e-01	-8.223055104121480552e-01
4.082382874188454115e-03	-1.340210738484020336e-01	-1.342456094347131423e-01	-8.369083833953233631e-01
4.115722056501140182e-03	-1.362081213307546335e-01	-1.364519856617960603e-01	-8.512358219594940989e-01
4.149061238813826248e-03	-1.383867930223435516e-01	-1.387192474338213855e-01	-8.643200998032211091e-01
4.182400421126509713e-03	-1.405152099760505480e-01	-1.408966305409417030e-01	-8.769981519334697495e-01
4.215739603439195779e-03	-1.426123787910708596e-01	-1.429915443355219695e-01	-8.906854874790817167e-01
4.249078785751881845e-03	-1.446470513300220362e-01	-1.450622971979395048e-01	-9.041698714057134767e-01
4.282417968064567912e-03	-1.466514421676971824e-01	-1.470747416790800233e-01	-9.170434669539191397e-01
4.315757150377253978e-03	-1.486400478627804833e-01	-1.490916961996628931e-01	-9.292747037908281049e-01
4.349096332689940045e-03	-1.506447608442295916e-01	-1.510967313266402268e-01	-9.412182645602429343e-01
4.382435515002626111e-03	-1.526021183999805575e-01	-1.530424916353123055e-01	-9.532049931450740088e-01
4.415774697315314780e-03	-1.545340264408824882e-01	-1.549666681781043387e-01	-9.648457372326837422e-01
4.449113879628000846e-03	-1.563741229432734636e-01	-1.568844018051263889e-01	-9.763676097112518049e-01
4.482453061940686913e-03	-1.582116422789309196e-01	-1.587493035289863630e-01	-9.878144224261409256e-01
4.515792244253372979e-03	-1.600082491041200095e-01	-1.605697491391611387e-01	-9.989796798106114206e-01
4.549131426566056444e-03	-1.617642655646450711e-01	-1.623592687570292736e-01	-1.010123353654112099e+00
4.582470608878747714e-03	-1.634919331988966829e-01	-1.640779163101943050e-01	-1.020359864625281165e+00
4.615809791191433781e-03	-1.650968633034862465e-01	-1.656983094103745557e-01	-1.030501987027248934e+00
4.649148973504117245e-03	-1.666235119914043772e-01	-1.672661927535138149e-01	-1.040279440356331353e+00
4.682488155816803312e-03	-1.681688451320904332e-01	-1.688840086867003654e-01	-1.050177054348467642e+00
4.715827338129489378e-03	-1.696774536573524006e-01	-1.703829528393995818e-01	-1.060025380204324019e+00
4.749166520442175445e-03	-1.711155122639882453e-01	-1.719070243597954628e-01	-1.069039348052902350e+00
4.782505702754861511e-03	-1.724772223286495931e-01	-1.733225327636845614e-01	-1.077935410628518831e+00
4.815844885067547577e-03	-1.738527846600089743e-01	-1.747138802363334131e-01	-1.086216818731643663e+00
4.849184067380233644e-03	-1.751916223761026958e-01	-1.760581944298862112e-01	-1.093922874157029712e+00
4.882523249692919710e-03	-1.764467021982154271e-01	-1.773696497571555786e-01	-1.101492661927980787e+00
4.915862432005605777e-03	-1.776673124253651814e-01	-1.786736957320008423e-01	-1.109394260266799881e+00
4.949201614318291843e-03	-1.788605402639596720e-01	-1.798521048661403943e-01	-1.117042007647766511e+00
4.982540796630977910e-03	-1.799944932852967361e-01	-1.809812257011253755e-01	-1.124388548588939551e+00
5.015879978943663976e-03	-1.810327690202722939e-01	-1.821167894507925433e-01	-1.131099173308518946e+00
5.049219161256350043e-03	-1.820433402210460683e-01	-1.831544208939257234e-01	-1.136711602165356716e+00
5.082558343569036977e-03	-1.829440597227746657e-01	-1.841266567507649776e-01	-1.142018636619202887e+00
5.115897525881722176e-03	-1.838045110063153964e-01	-1.849764772245875433e-01	-1.146965833958524250e+00
5.149236708194409110e-03	-1.846301705493461620e-01	-1.858188883461745766e-01	-1.151878883871971126e+00
5.182575890507094309e-03	-1.854062196476342073e-01	-1.866651652165899067e-01	-1.156449814694036737e+00
5.215915072819802059e-03	-1.861255710948243880e-01	-1.874283284848743125e-01	-1.160407379410343998e+00
5.249254255132470778e-03	-1.867901577654059453e-01	-1.880797071798107900e-01	-1.164668083637111273e+00
5.282593437445174192e-03	-1.873397384052069292e-01	-1.887001598832409865e-01	-1.168260334748181695e+00
5.315932619757862861e-03	-1.878326213939695011e-01	-1.892081837218873019e-01	-1.171120347810693518e+00
5.349271802070550662e-03	-1.882839475816906472e-01	-1.896785165084285685e-01	-1.173462672108328997e+00
5.382610984383234126e-03	-1.886644017056481881e-01	-1.900905409152416903e-01	-1.175616863094360864e+00
5.415950166695924529e-03	-1.890068426317675354e-01	-1.904761493710104281e-01	-1.178026193807399258e+00
5.449289349008606259e-03	-1.892561834377916030e-01	-1.907924964917674382e-01	-1.179602454699951508e+00
5.482628531321296662e-03	-1.894832961874585164e-01	-1.910073677031069173e-01	-1.180446799643376066e+00
5.515967713633976657e-03	-1.896127987766292045e-01	-1.912035544612836202e-01	-1.181157776102257584e+00
5.549306895946668795e-03	-1.896975231073532997e-01	-1.912750708164817903e-01	-1.181695760099834791e+00
5.582646078259348790e-03	-1.897071874796775470e-01	-1.913298355929833883e-01	-1.181579465356584757e+00
5.615985260572042663e-03	-1.896656306786768664e-01	-1.913607615844181986e-01	-1.181108487750298197e+00
5.649324442884723525e-03	-1.895470810448117438e-01	-1.913059968079195983e-01	-1.180163311071468879e+00
5.682663625197414796e-03	-1.893641022621038172e-01	-1.911462125188323202e-01	-1.179032900381787208e+00
5.716002807510094791e-03	-1.891386002411554190e-01	-1.909484150319329387e-01	-1.177383512322344394e+00
5.749341989822786929e-03	-1.888499576543299918e-01	-1.906665375058114176e-01	-1.175393937991882298e+00
5.782681172135466924e-03	-1.884775571739898681e-01	-1.903530896967486064e-01	-1.173143425322697775e+00
5.816020354448159062e-03	-1.880806736170640980e-01	-1.899288237516723876e-01	-1.170832027057844282e+00
5.849359536760837322e-03	-1.875732940698221773e-01	-1.894926384140367681e-01	-1.167757464693156555e+00
5.882698719073532062e-03	-1.870333778023707816e-01	-1.889933125105047740e-01	-1.164526661495315585e+00
5.916037901386209455e-03	-1.864435289445030008e-01	-1.883780141390068996e-01	-1.160638036011872432e+00
5.949377083698906797e-03	-1.857724993590023632e-01	-1.877656150791515433e-01	-1.156101574775336926e+00
5.982716266011584190e-03	-1.850257655234971155e-01	-1.870617266278615520e-01	-1.151259074803214766e+00
6.016055448324278930e-03	-1.842709780442967349e-01	-1.863423751807677387e-01	-1.146277407785059710e+00
6.049394630636955456e-03	-1.834301776512296811e-01	-1.854922325613810596e-01	-1.141264814802857686e+00
6.082733812949651063e-03	-1.825317131697825612e-01	-1.846121303876494257e-01	-1.135479071293379105e+00
6.116072995262327588e-03	-1.815739738712003060e-01	-1.836514917776815858e-01	-1.129762589270824957e+00
6.149412177575023196e-03	-1.805373088650400193e-01	-1.826773230463032971e-01	-1.123447559936464835e+00
6.182751359887697987e-03	-1.794539327257248518e-01	-1.816206850041574561e-01	-1.116447326024176512e+00
6.216090542200395329e-03	-1.783009731053421254e-01	-1.805112150597133480e-01	-1.109101429505121583e+00
6.249429724513070120e-03	-1.771087117038692704e-01	-1.793476246299589016e-01	-1.101326434572286850e+00
6.282768906825767462e-03	-1.758397796148671310e-01	-1.781118735531572461e-01	-1.093704459144263508e+00
6.316108089138442253e-03	-1.745309014532089031e-01	-1.768287670515995558e-01	-1.085539667769391814e+00
6.349447271451139595e-03	-1.731872315507773652e-01	-1.754577147613909094e-01	-1.077036945354099107e+00
6.382786453763814385e-03	-1.717523944021460414e-01	-1.740856960336248371e-01	-1.068074520710341702e+00
6.416125636076511728e-03	-1.703236780222931734e-01	-1.726460266990552384e-01	-1.059087613148449014e+00
6.449464818389189988e-03	-1.688353646791684870e-01	-1.711966929917411173e-01	-1.049691580317999806e+00
6.482804000701888197e-03	-1.672616827130846695e-01	-1.697103125233346554e-01	-1.039575873496316527e+00
6.516143183014561253e-03	-1.656995979933565954e-01	-1.681082817319380918e-01	-1.029506233758564759e+00
6.549482365327260330e-03	-1.641346139614231481e-01	-1.665023851910870378e-01	-1.019110260336044904e+00
6.582821547639933386e-03	-1.624491474200900065e-01	-1.648855356943752515e-01	-1.008719441460256938e+00
6.616160729952632463e-03	-1.607121375588241863e-01	-1.631778410968472981e-01	-9.982091066419822578e-01
6.649499912265305519e-03	-1.589039334870550879e-01	-1.614031401835839541e-01	-9.873576194508235648e-01
6.682839094578004596e-03	-1.570657698601850560e-01	-1.595717416183785597e-01	-9.760899199003673088e-01
6.716178276890677652e-03	-1.552266397953270538e-01	-1.577129606640354786e-01	-9.646482617711414909e-01
6.749517459203376729e-03	-1.533143826452626202e-01	-1.558316295066906609e-01	-9.531308995862518563e-01
6.782856641516048918e-03	-1.514088905550251551e-01	-1.539731706965272451e-01	-9.413290827718786558e-01
6.816195823828748862e-03	-1.494228620272560204e-01	-1.519835985667613854e-01	-9.291229730586353375e-01
6.849535006141421051e-03	-1.473666057257169149e-01	-1.499621340071370656e-01	-9.164584499488798164e-01
6.882874188454121862e-03	-1.453171144838184270e-01	-1.479152199325250439e-01	-9.034524524375174837e-01
6.916213370766793184e-03	-1.432634353461380849e-01	-1.457916351691018464e-01	-8.902341610579802555e-01
6.949552553079493995e-03	-1.411095688799381687e-01	-1.437521304445364689e-01	-8.766698852610506076e-01
6.982891735392165317e-03	-1.388845082023054678e-01	-1.416040626020517168e-01	-8.631681060647568016e-01
7.016230917704866128e-03	-1.366555817743565493e-01	-1.393844784024209915e-01	-8.493184095966738179e-01
7.049570100017535715e-03	-1.344353532802478046e-01	-1.371243038372600420e-01	-8.355254111015255614e-01
7.082909282330238261e-03	-1.322025611005630263e-01	-1.348950552625042265e-01	-8.217137284340459980e-01
7.116248464642907848e-03	-1.299520509032872362e-01	-1.326426121924764445e-01	-8.077171343202732556e-01
7.149587646955610394e-03	-1.276297022026017247e-01	-1.303759947080770365e-01	-7.932637376511216809e-01
7.182926829268279981e-03	-1.253292594112176972e-01	-1.280539681534295648e-01	-7.786946909091383429e-01
7.216266011580984262e-03	-1.230893800190337173e-01	-1.257519146335945859e-01	-7.642680329273501272e-01
7.249605193893653848e-03	-1.207280516778198448e-01	-1.234720891688404626e-01	-7.493939146441807031e-01
7.282944376206356395e-03	-1.183425624036188867e-01	-1.211291231356022152e-01	-7.349150695958567292e-01
7.316283558519025981e-03	-1.159325900506088525e-01	-1.186875805013036245e-01	-7.200039051012684377e-01
7.349622740831728528e-03	-1.135142419061848096e-01	-1.162528029258364654e-01	-7.049664597118886489e-01
7.382961923144396379e-03	-1.110830079297847051e-01	-1.138367098019260476e-01	-6.898230286151462165e-01
7.416301105457100661e-03	-1.087062165832178295e-01	-1.114048315342868606e-01	-6.748426035641265086e-01
7.449640287769768512e-03	-1.062711168537817108e-01	-1.089822954914065056e-01	-6.599108227812959804e-01
7.482979470082472793e-03	-1.038633995110938429e-01	-1.065826317947838747e-01	-6.447090840510120158e-01
7.516318652395140645e-03	-1.014479506682650356e-01	-1.041262704439606113e-01	-6.293008500970647123e-01
7.549657834707844926e-03	-9.899062287559087792e-02	-1.017175866621416735e-01	-6.141761046826651471e-01
7.582997017020511911e-03	-9.655777815781953211e-02	-9.926444676448920035e-02	-5.993068211021899128e-01
7.616336199333217059e-03	-9.411623550249885450e-02	-9.680357536652368922e-02	-5.840338890468104172e-01
7.649675381645884044e-03	-9.169531017302709475e-02	-9.437298566701271541e-02	-5.691588072436339907e-01
7.683014563958589192e-03	-8.927309625825519124e-02	-9.196913406267642754e-02	-5.544357784335884887e-01
7.716353746271256177e-03	-8.685217092417207851e-02	-8.952372565396669868e-02	-5.392449941272138281e-01
7.749692928583962193e-03	-8.441868190332706134e-02	-8.710441104888598518e-02	-5.243148259282304213e-01
7.783032110896668208e-03	-8.207861514866729435e-02	-8.466254623869756690e-02	-5.095705360009649132e-01
7.816371293209334326e-03	-7.969473656915111726e-02	-8.230669434234412496e-02	-4.946471331745281308e-01
7.849710475522003045e-03	-7.726575758161531582e-02	-7.991282924466806825e-02	-4.795961607694806395e-01
7.883049657834708193e-03	-7.491377142694995162e-02	-7.752379633090138167e-02	-4.647214022340956929e-01
7.916388840147409872e-03	-7.256371814440848445e-02	-7.512542118780081435e-02	-4.500811659381052099e-01
7.949728022460080326e-03	-7.024072510289784688e-02	-7.278245511209298357e-02	-4.357141093586694436e-01
7.983067204772782005e-03	-6.796315461053499540e-02	-7.046848215196369059e-02	-4.214804212244215864e-01
8.016406387085452459e-03	-6.569524848851390764e-02	-6.818930093106936874e-02	-4.074928525383373912e-01
8.049745569398154138e-03	-6.346438912613425187e-02	-6.594168999190590241e-02	-3.936608803336716922e-01
8.083084751710824592e-03	-6.137076385383870986e-02	-6.368215965745885332e-02	-3.799397263411243841e-01
8.116423934023526271e-03	-5.919434711989580294e-02	-6.158595721934628786e-02	-3.662878337505063864e-01
8.149763116336196725e-03	-5.701019888552999459e-02	-5.946043951522529680e-02	-3.527825175339234232e-01
8.183102298648898404e-03	-5.485150016373142867e-02	-5.728627779962111588e-02	-3.393129595465178006e-01
8.216441480961568858e-03	-5.268668067027412749e-02	-5.510051883446660803e-02	-3.262460837857845131e-01
8.249780663274270537e-03	-5.060819623777376708e-02	-5.297564541525964094e-02	-3.135203604054080384e-01
8.283119845586940991e-03	-4.855773848412983651e-02	-5.089812742033324872e-02	-3.010211055126122970e-01
8.316459027899642670e-03	-4.657042129716228857e-02	-4.886248837189485772e-02	-2.885901455403639404e-01
8.349798210212313124e-03	-4.462917095178168397e-02	-4.688741272408628036e-02	-2.765283646079033097e-01
8.383137392525014803e-03	-4.270467218398918408e-02	-4.493907517230238957e-02	-2.648686215752054096e-01
8.416476574837685257e-03	-4.090645455222041704e-02	-4.302198575728075070e-02	-2.534417899220853809e-01
8.449815757150386936e-03	-3.905701574284883154e-02	-4.120991585813717911e-02	-2.420561929273576940e-01
8.483154939463059124e-03	-3.724333511111221906e-02	-3.939623522844971221e-02	-2.307601524486073141e-01
8.516494121775762538e-03	-3.544157387080074800e-02	-3.762056779679814195e-02	-2.196612651604267774e-01
8.549833304088432992e-03	-3.370842967588556782e-02	-3.585392044479409485e-02	-2.089740801248053670e-01
8.583172486401134671e-03	-3.206065410618322287e-02	-3.415041366028664926e-02	-1.988732003327177977e-01
8.616511668713805125e-03	-3.050597866018101359e-02	-3.248363149104382258e-02	-1.889230847371512478e-01
8.649850851026506804e-03	-2.893036373830012303e-02	-3.090125150987369299e-02	-1.789510632169118431e-01
8.683190033339177258e-03	-2.740435926245789536e-02	-2.934947537472903586e-02	-1.695225015524679524e-01
8.716529215651878937e-03	-2.592764308701462142e-02	-2.782443733653321843e-02	-1.606799229827532427e-01
8.749868397964549391e-03	-2.453242978836120414e-02	-2.638283504955457257e-02	-1.520483498603914241e-01
8.783207580277251070e-03	-2.320357851581506328e-02	-2.500179616482145831e-02	-1.438201031956782283e-01
8.816546762589921524e-03	-2.188664663552810155e-02	-2.370193801131450020e-02	-1.358105934763884359e-01
8.849885944902623203e-03	-2.064187540529920442e-02	-2.240369058566057600e-02	-1.280220757228175965e-01
8.883225127215293657e-03	-1.947764061512384862e-02	-2.120305332541161381e-02	-1.205502272225024152e-01
8.916564309527995336e-03	-1.830889578348994517e-02	-2.006523448825104153e-02	-1.134472355885336181e-01
8.949903491840665790e-03	-1.720490224968258125e-02	-1.894577795887670765e-02	-1.067172887170449169e-01
8.983242674153367469e-03	-1.617822369863012796e-02	-1.786369033743972004e-02	-1.004702383110840647e-01
9.016581856466037923e-03	-1.518923620144306368e-02	-1.681864947822466969e-02	-9.447542801483979624e-02
9.049921038778739601e-03	-1.421989959531315233e-02	-1.586574230701843016e-02	-8.839073903925927234e-02
9.083260221091410055e-03	-1.279665960558920915e-02	-1.473823213076353930e-02	-7.946311376821188488e-02
9.116599403404122143e-03	-1.007517217946192652e-02	-1.268326429608400766e-02	-6.177054672584340184e-02
